index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis,u_proser
9775,far,sunflower,bird,0.0064779537,-6.1794305,-6.1859295,1438.7614,-0.00015093315
9876,far,sunflower,deer,0.19305442,-2.8466887,-3.0611878,2147.8477,0.00013849276
9907,far,sunflower,frog,0.34086694,-3.4572995,-3.8741293,3327.7988,4.4888491e-05
9920,far,sunflower,cat,0.54325696,-2.7269232,-3.5105576,3725.1758,6.4068004e-05
9940,far,sunflower,dog,0.37162148,-2.664422,-3.1290346,3171.4753,0.00012135189
194,far,wardrobe,cat,0.017935092,-5.4224167,-5.4405146,1667.2071,-0.00015842459
220,far,wardrobe,truck,0.093896388,-4.5101485,-4.6087501,1996.3885,-7.2015465e-06
328,far,wardrobe,truck,0.009710191,-5.7557216,-5.7654792,1212.8957,-0.00015707393
363,far,wardrobe,truck,0.25280603,-3.7678368,-4.0592673,4480.3605,3.6682668e-05
378,far,wardrobe,truck,0.12964167,-3.6995716,-3.8384219,3436.4432,1.9169973e-05
647,far,wardrobe,cat,0.022355876,-4.6773233,-4.6999329,2300.0973,-0.00012737505
662,far,wardrobe,bird,0.59359437,-2.4886968,-3.3891003,4895.1647,0.00011810462
734,far,wardrobe,cat,0.10932902,-3.8440807,-3.9598609,3339.8147,-4.9417524e-05
797,far,wardrobe,truck,0.0047818586,-6.4662833,-6.4710766,1062.3152,-0.00016585461
1002,far,wardrobe,cat,0.44017677,-3.442318,-4.0224522,3181.2624,-2.1456724e-06
1362,far,wardrobe,cat,0.13485033,-3.1335855,-3.2784382,2635.633,1.0321242e-05
1415,far,wardrobe,truck,0.049904933,-5.0939436,-5.1451368,3312.2479,-7.9152509e-05
1470,far,wardrobe,ship,0.54726679,-1.7971649,-2.5896172,4777.644,0.00013177947
1508,far,wardrobe,truck,0.19514404,-3.5698767,-3.7869686,3959.3326,4.9190396e-06
1641,far,wardrobe,truck,0.085499539,-4.6009941,-4.6903714,2523.2348,-2.749494e-05
1837,far,wardrobe,truck,0.034505296,-4.5376821,-4.5727967,2286.7455,-0.00011473561
1862,far,wardrobe,cat,0.31252609,-2.247781,-2.6225124,3061.0359,5.8406494e-05
1909,far,wardrobe,cat,0.079481182,-4.1179929,-4.2008107,2163.8085,-9.1538776e-05
1944,far,wardrobe,truck,0.025167587,-5.625772,-5.6512617,1891.7397,-9.6682961e-05
2134,far,wardrobe,truck,0.27030503,-4.2729764,-4.5881051,3045.4629,4.7416077e-06
2432,far,wardrobe,truck,0.01362709,-6.4013238,-6.4150446,3479.9754,-0.00020578956
2453,far,wardrobe,ship,0.037825349,-4.5173812,-4.5559405,2125.9272,-6.5971549e-05
2557,far,wardrobe,ship,0.51485229,-2.0766978,-2.7999997,3522.8141,0.00015633569
2715,far,wardrobe,truck,0.15555168,-4.8109455,-4.9800173,3795.9385,-0.00010639597
2915,far,wardrobe,truck,0.017926946,-5.8949542,-5.9130438,1496.0042,-0.00015201998
3015,far,wardrobe,bird,0.26258582,-3.2682064,-3.5728119,3292.9816,-2.4174871e-07
3053,far,wardrobe,truck,0.002002941,-6.9428177,-6.9448226,1106.1987,-0.00023368838
3149,far,wardrobe,truck,0.057349792,-4.3454971,-4.4045571,2939.2152,-1.4049878e-05
3378,far,wardrobe,cat,0.014458397,-6.2954898,-6.3100537,1727.7784,-0.0002297223
3609,far,wardrobe,frog,0.33673105,-2.4506035,-2.8611782,2642.9861,0.00010855296
3702,far,wardrobe,truck,0.0076215466,-6.016284,-6.0239347,1711.5114,-0.00013869108
3705,far,wardrobe,truck,0.010459015,-5.6160417,-5.6265558,1918.4971,-0.00015601849
3787,far,wardrobe,truck,0.61495897,-1.7118416,-2.666247,4914.4033,0.00013690012
3806,far,wardrobe,cat,0.20604735,-2.6402757,-2.8710072,2853.8022,6.2993437e-06
3853,far,wardrobe,truck,0.45512204,-5.0350547,-5.6422481,4288.0903,-8.4483043e-05
3924,far,wardrobe,truck,0.0099894727,-6.9088106,-6.9188503,3107.3583,-0.0002522143
4031,far,wardrobe,truck,0.30523195,-3.0632644,-3.4274416,3878.8361,5.8723061e-05
4033,far,wardrobe,cat,0.079473476,-4.5800495,-4.662859,3290.6186,-5.914618e-05
4034,far,wardrobe,truck,0.2431914,-4.6489744,-4.9276193,4616.6131,-7.2298579e-05
4087,far,wardrobe,truck,0.020092812,-5.7093201,-5.7296175,2218.0153,-0.000168272
4171,far,wardrobe,cat,0.17761799,-3.2839408,-3.4794911,2499.9095,-1.0751134e-05
4208,far,wardrobe,truck,0.011288779,-6.4289622,-6.4403152,1785.8866,-0.00020239927
4245,far,wardrobe,cat,0.41075373,-3.4257753,-3.9546864,4199.192,-9.0592995e-06
4382,far,wardrobe,cat,0.0042033923,-6.1206002,-6.1248125,989.26194,-0.00023791906
4466,far,wardrobe,cat,0.33418969,-4.7168326,-5.1235831,3844.406,-8.0188934e-05
4631,far,wardrobe,cat,0.2469456,-4.0010781,-4.2846959,3117.7423,-5.2790841e-05
4734,far,wardrobe,cat,0.49784101,-2.1350794,-2.8239179,3392.3443,7.1319433e-05
4910,far,wardrobe,truck,0.17337921,-4.0374546,-4.2278638,3644.0434,-8.0042453e-06
4933,far,wardrobe,truck,0.016403795,-7.4168186,-7.4333584,3607.4458,-0.00026918108
4947,far,wardrobe,cat,0.25228489,-3.067404,-3.3581373,3164.0759,1.224863e-05
5082,far,wardrobe,truck,0.31385471,-5.1240187,-5.5006846,4265.4818,-0.00010490888
5215,far,wardrobe,cat,0.39143601,-2.7854416,-3.2820949,3588.959,0.00011221492
5333,far,wardrobe,cat,0.52730377,-2.093061,-2.8423633,3220.5346,9.8363954e-05
5387,far,wardrobe,horse,0.55192673,-2.0532422,-2.8560407,4232.1646,0.00016490366
5428,far,wardrobe,truck,0.0052183229,-6.5044374,-6.5096694,1927.3199,-0.00017620999
5565,far,wardrobe,cat,0.042864403,-5.0743365,-5.1181467,2304.9299,-0.00014496683
5587,far,wardrobe,truck,0.0044957754,-6.2499228,-6.2544287,1319.6491,-0.00019894858
5643,far,wardrobe,truck,0.0080514785,-6.2009082,-6.2089923,1962.4708,-0.00020087043
5666,far,wardrobe,cat,0.0038726657,-7.2766299,-7.2805101,2260.8232,-0.00029115234
5825,far,wardrobe,cat,0.45180023,-2.9675744,-3.5686899,4254.1681,1.232564e-05
6046,far,wardrobe,truck,0.22080419,-4.2226319,-4.4721248,4547.1923,-8.4216427e-05
6161,far,wardrobe,truck,0.022494735,-5.8131294,-5.835881,3076.1501,-0.00018764395
6204,far,wardrobe,cat,0.36219069,-3.3446317,-3.7943476,4236.1705,1.5948007e-05
6237,far,wardrobe,cat,0.5529159,-1.8301506,-2.6351592,3961.6068,8.696244e-05
6390,far,wardrobe,truck,0.0019312434,-7.8412142,-7.8431473,1422.2526,-0.00029908269
6413,far,wardrobe,truck,0.014495659,-6.8702316,-6.8848334,2918.013,-0.00021711858
6423,far,wardrobe,truck,0.010235534,-5.5968189,-5.6071072,2203.0058,-0.00018881556
6512,far,wardrobe,cat,0.41510602,-3.5727916,-4.1091162,4184.7117,-4.0003616e-05
6783,far,wardrobe,truck,0.32421256,-3.1759913,-3.567868,4523.7816,1.9305701e-05
6809,far,wardrobe,truck,0.045235507,-5.3077588,-5.3540494,4953.865,-0.00013073914
6823,far,wardrobe,cat,0.28903069,-3.3468482,-3.6879743,2785.1099,-1.2602481e-05
6863,far,wardrobe,cat,0.33111305,-3.8441002,-4.2462404,3995.2606,-8.5199999e-05
7123,far,wardrobe,truck,0.27380017,-2.8001666,-3.1200967,4864.3542,1.6170697e-05
7171,far,wardrobe,truck,0.0040951179,-7.3305526,-7.3346561,1387.9457,-0.00022428164
7285,far,wardrobe,truck,0.16354085,-3.1482885,-3.3268661,2555.0919,8.2639175e-05
7437,far,wardrobe,truck,0.027642874,-6.0367832,-6.0648153,2579.7254,-0.00016363328
7469,far,wardrobe,truck,0.018164636,-6.2705879,-6.2889196,1936.7495,-0.00018283402
7604,far,wardrobe,truck,0.0017554584,-7.3246031,-7.3263601,1443.5981,-0.00024633458
7606,far,wardrobe,truck,0.068062644,-4.6838799,-4.7543695,2544.788,-0.00010395908
7607,far,wardrobe,truck,0.067836392,-5.4399705,-5.5102174,3905.4109,-0.00018783046
7694,far,wardrobe,cat,0.0083748542,-5.3564148,-5.3648249,1317.4002,-0.00017719672
7828,far,wardrobe,truck,0.14959571,-4.3654613,-4.5275048,2543.7493,-1.1421394e-05
8236,far,wardrobe,truck,0.0048920915,-6.4575863,-6.4624904,1024.9635,-0.00019071572
8244,far,wardrobe,cat,0.032897603,-4.577745,-4.6111959,2157.3515,-0.00015195715
8531,far,wardrobe,truck,0.0079817714,-6.2765288,-6.2845426,1716.8348,-0.00014141353
8576,far,wardrobe,truck,0.46216655,-2.9252381,-3.5454445,4723.4701,1.0233517e-05
8740,far,wardrobe,cat,0.0028381589,-6.5018959,-6.5047381,856.83588,-0.00025771967
8757,far,wardrobe,truck,0.033402197,-5.7063856,-5.7403584,3238.1738,-8.5469398e-05
8804,far,wardrobe,cat,0.078577698,-4.1078105,-4.1896473,2105.4549,-9.5137602e-05
8868,far,wardrobe,truck,0.25188762,-3.7452059,-4.035408,3522.3843,8.2220901e-05
8889,far,wardrobe,cat,0.33846563,-2.2077069,-2.6209003,3160.1434,4.8331921e-05
8930,far,wardrobe,cat,0.29390134,-3.4934587,-3.8414591,3318.8087,-2.5909207e-05
9059,far,wardrobe,ship,0.068754069,-5.2020593,-5.2732911,3937.9379,-8.4629537e-05
9149,far,wardrobe,truck,0.0036072095,-6.415833,-6.4194467,553.42,-0.00016903723
9186,far,wardrobe,cat,0.11781724,-4.2597947,-4.3851507,1981.9903,-9.9901881e-05
9212,far,wardrobe,dog,0.14724869,-3.7216265,-3.8809138,2737.2931,7.8062869e-05
9270,far,wardrobe,truck,0.45731696,-2.881526,-3.4927558,3942.5544,3.667852e-05
9307,far,wardrobe,cat,0.0086884492,-5.411818,-5.4205444,979.17318,-0.00018609048
9657,far,wardrobe,ship,0.46290222,-2.2075586,-2.8291337,4412.8974,4.0737962e-05
9734,far,wardrobe,cat,0.50442638,-3.2109404,-3.9129797,3087.651,6.3898083e-05
